用户ID,平台ID,帖子ID,原文作者,作者ID,根微博作者,认证类型,粉丝数,微博数,信源级别,性别,精准地域
DY_眉目成书,P_2,DY_202405081741_211,眉目成书,56301173819, ,普通用户,5,,未定义,无,江苏省
KS_GYG.鹤阳历史,P_4,KS_202405072008_212,GYG.鹤阳历史,3xcbkqajfduqyzq, ,普通用户,121837,441.0,未定义,无,北京市
WYXW_阿芒娱乐说,P_5,WYXW_202405091922_213,阿芒娱乐说, , ,1000101,6342,,未定义,无,云南省
JRTT_闰土爱瓜,P_3,JRTT_202405031939_216,闰土爱瓜,3514499414636535, , ,0,,未定义,无,云南省
JRTT_微信公众号史海拾珠,P_3,JRTT_202405090027_217,微信公众号史海拾珠,1128547754971219, , ,0,,未定义,无,广东省
JRTT_简单雪碧Cu,P_3,JRTT_202404300354_218,简单雪碧Cu,707709771457859,文史颜如玉, ,0,,未定义,无,境外
WYXW_书中自有颜如玉,P_5,WYXW_202404300547_219,书中自有颜如玉, , ,1000101,18757,,未定义,无,其他
JRTT_第五村哥,P_3,JRTT_202412302222_220,第五村哥,1961125754442551, ,普通用户,0,140.0,商业,无,陕西省
DY_我发财了,P_2,DY_202412260909_221,我发财了,91001295355, ,普通用户,0,0.0,商业,无,江西省
DY_坚强的母亲,P_2,DY_202412291444_224,坚强的母亲,aykiz28118, ,普通用户,1495,1.0,未定义,无,江西省
DY_痕生,P_2,DY_202412291312_225,痕生,58157390399, ,普通用户,55,3.0,商业,无,山西省
JRTT_跟着波叔看世界,P_3,JRTT_202412270816_226,跟着波叔看世界,19677989724, ,普通用户,0,217.0,商业,无,其他
DY_痕生,P_2,DY_202412292003_227,痕生,58157390399, ,普通用户,55,3.0,未定义,无,山西省
DY_千里马搏击健身,P_2,DY_202412291921_228,千里马搏击健身,ZjLj20231213, ,普通用户,247,34.0,商业,无,四川省
DY_周旭辉,P_2,DY_202412262344_230,周旭辉,zhouxuhui126, ,普通用户,28,12.0,商业,无,北京市
JRTT_上进的小红花9,P_3,JRTT_202412271919_231,上进的小红花9,4325903049440410, ,普通用户,0,0.0,商业,无,黑龙江省
DY_缘来缘去,P_2,DY_202412271754_232,缘来缘去,1047067410, ,普通用户,158,308.0,商业,无,陕西省
KS_晚霞,P_4,KS_202412301758_234,晚霞,2901214811, ,普通用户,0,58.0,商业,无,其他
KS_Cora,P_4,KS_202412271928_235,Cora,4326569076, ,普通用户,0,1.0,商业,无,其他
KS_下雨天,P_4,KS_202412282251_236,下雨天,2114521133, ,普通用户,0,26.0,商业,无,其他
DY_@???流星雨????：??,P_2,DY_202411070313_238,@???流星雨????：??,dyqc7bi5bvx1, ,普通用户,2471,206.0,商业,无,江西省
WB_玉景荷J-Diamond,P_0,WB_202411111530_239,玉景荷J-Diamond,7510030145,神乐坂月,普通用户,353,5506.0,未定义,女,其他
WB_姒娥,P_0,WB_202411151444_240,姒娥,7062310299,乐子人也,普通用户,155,22271.0,未定义,女,浙江省
XHS_土豆老师?,P_1,XHS_202411131503_241,土豆老师?,7367146302, ,普通用户,0,0.0,商业,无,境外
DY_呆呆看书,P_2,DY_202411090709_242,呆呆看书,30683436558, ,普通用户,129,482.0,商业,无,其他
DY_日本DFM寂眠老师（lol首发冠军辅助）,P_2,DY_202411080707_243,日本DFM寂眠老师（lol首发冠军辅助）,88445756417, ,普通用户,0,3330.0,商业,无,浙江省
JRTT_老来找乐,P_3,JRTT_202411100712_244,老来找乐,62621563007, ,普通用户,0,3.0,商业,无,江西省
KS_是胖柚柚吖,P_4,KS_202411081824_246,是胖柚柚吖,698907271, ,普通用户,361,59.0,商业,无,其他
WB_角落的糯米纸早已生锈,P_0,WB_202411080118_248,角落的糯米纸早已生锈,7818492530, ,普通用户,1,167.0,未定义,女,其他
JRTT_忞謌说故事,P_3,JRTT_202411120839_249,忞謌说故事,3901535359344119, , ,0,0.0,商业,无,境外
JRTT_佛系主任,P_3,JRTT_202411132158_250,佛系主任,4156578832329032, ,普通用户,0,0.0,商业,无,河北省
DY_梦幻奶茶JJ,P_2,DY_202411110532_251,梦幻奶茶JJ, , ,普通用户,0,,未定义,无,江西省
DY_天子三牤,P_2,DY_202411091740_252,天子三牤,fengyunliuyi67, ,普通用户,688,160.0,商业,无,江西省
XHS_Yuko的文字收集簿,P_1,XHS_202411132002_253,Yuko的文字收集簿,2132009407, ,普通用户,0,0.0,商业,无,广东省
DY_囍迩,P_2,DY_202411142213_254,囍迩,94096008992, ,普通用户,0,157.0,商业,无,其他
WB_乌鸦战士在海边,P_0,WB_202411091939_256,乌鸦战士在海边,6677257949,神乐坂月,普通用户,238,4303.0,未定义,男,其他
WB_恶毒的穷鬼,P_0,WB_202411091908_257,恶毒的穷鬼,2398988797,神乐坂月,普通用户,36,404.0,未定义,男,其他
WB_内蒙Navy副司令吉吉玛,P_0,WB_202411151515_258,内蒙Navy副司令吉吉玛,3978610050,乐子人也,普通用户,191,12466.0,未定义,女,浙江省
DY_芷云,P_2,DY_202411121404_259,芷云,sasajiayou, ,普通用户,500,103.0,商业,无,上海市
XHS_Yuko的文字收集簿,P_1,XHS_202411132208_260,Yuko的文字收集簿,2132009407, ,普通用户,0,0.0,商业,无,浙江省
WB_乐子人也,P_0,WB_202411151323_261,乐子人也,5766907756, ,个人认证-橙V,274497,20414.0,未定义,女,浙江省
DY_@郑  好,P_2,DY_202411092212_262,@郑  好,xiangqianpao75, ,普通用户,0,255.0,商业,无,吉林省
DY_月影斜落,P_2,DY_202411141302_263,月影斜落,93623179131, ,普通用户,225,324.0,商业,无,其他
DY_蓝律团队,P_2,DY_202411111653_264,蓝律团队,viow, ,普通用户,65,52.0,商业,无,江西省
KS_篮莓果,P_4,KS_202411091155_265,篮莓果,4217799122, ,普通用户,14166,8.0,商业,无,其他
WB_生活使人暴躁2,P_0,WB_202411081011_266,生活使人暴躁2,7489514832, ,个人认证-橙V,387789,4819.0,未定义,女,其他
WB_坐怀不乱陈世美,P_0,WB_202411101244_267,坐怀不乱陈世美,7290626551,神乐坂月,普通用户,330,8416.0,未定义,男,其他
WB_百里屠苏玩原神导致日本战败,P_0,WB_202411101216_269,百里屠苏玩原神导致日本战败,7893469592,神乐坂月,普通用户,1583,5719.0,未定义,男,其他
DY_书架子,P_2,DY_202411082003_270,书架子,bookdshelf, ,普通用户,67,341.0,商业,无,浙江省
DY_日本DFM寂眠老师（lol首发冠军辅助）,P_2,DY_202411080845_271,日本DFM寂眠老师（lol首发冠军辅助）,88445756417, ,普通用户,0,3330.0,商业,无,浙江省
DY_日本DFM寂眠老师（lol首发冠军辅助）,P_2,DY_202411101830_272,日本DFM寂眠老师（lol首发冠军辅助）,88445756417, ,普通用户,0,3330.0,商业,无,境外
JRTT_竹子爱看书,P_3,JRTT_202411140751_273,竹子爱看书,1348475253174299, , ,0,0.0,商业,无,其他
WB_村口门卫,P_0,WB_202404160512_274,村口门卫,6202820398,万津ven,普通用户,30,3877.0,未定义,男,广东省
WB_贺贺小草,P_0,WB_202404181432_275,贺贺小草,1118381360,吧唧一口林怼怼-,普通用户,1897,14530.0,未定义,女,贵州省
JRTT_万客来调查局,P_3,JRTT_202404151850_276,万客来调查局,2008181742770035, , ,0,,未定义,无,其他
JRTT_趣听故事汇,P_3,JRTT_202404122124_277,趣听故事汇,2650281771537129,小艾故事汇, ,0,0.0,未定义,无,其他
JRTT_爱思考克里斯蒂0o4Y,P_3,JRTT_202404190630_278,爱思考克里斯蒂0o4Y,1911406241257812, , ,0,,未定义,无,其他
WB_你啊啊啊的是田所浩二吗,P_0,WB_202404160909_279,你啊啊啊的是田所浩二吗,7757899726,万津ven,普通用户,74,8528.0,未定义,男,广东省
VX_容许向前冲,P_6,VX_202404132312_280,容许向前冲,rxxqc20231118, , ,0,,未定义,无,河南省
WYXW_影探,P_5,WYXW_202404151817_281,影探, , , ,0,0.0,未定义,无,黑龙江省
WB_碧海云天等风等你,P_0,WB_202404181506_282,碧海云天等风等你,6701096153,吧唧一口林怼怼-,普通用户,797,319868.0,未定义,女,贵州省
WB_你别炸鱼了,P_0,WB_202404181432_283,你别炸鱼了,5532537678,吧唧一口林怼怼-,个人认证-橙V,11019,17375.0,未定义,女,贵州省
WB_梨枫兔兔,P_0,WB_202404181452_284,梨枫兔兔,5538612033,吧唧一口林怼怼-,普通用户,2934,52982.0,未定义,女,贵州省
WB_陪希宇长大的小鱼,P_0,WB_202404181437_285,陪希宇长大的小鱼,2257854130,吧唧一口林怼怼-,个人认证-橙V,3475,54468.0,未定义,女,贵州省
KS_知雨,P_4,KS_202404171400_286,知雨,3x3ctgfx8dq67cm, ,普通用户,0,0.0,未定义,无,其他
WB_欧欧欧仪,P_0,WB_202404181429_287,欧欧欧仪,5864151466,吧唧一口林怼怼-,个人认证-橙V,1605,11215.0,未定义,女,贵州省
WB_Hrippy降临小梨,P_0,WB_202404181437_288,Hrippy降临小梨,6013697077,吧唧一口林怼怼-,个人认证-橙V,1646,14124.0,未定义,女,贵州省
JRTT_月光姐,P_3,JRTT_202404160630_291,月光姐,110282039610, ,普通用户,0,0.0,未定义,无,辽宁省
WB_Close--明明,P_0,WB_202404160809_292,Close--明明,3055897725, ,个人认证-橙V,321,2089.0,未定义,女,重庆市
VX_乐谷百态,P_6,VX_202404160800_293,乐谷百态,Z8880R, , ,0,,未定义,无,四川省
JRTT_快乐多亿点点,P_3,JRTT_202404182002_294,快乐多亿点点,2984553510082083, , ,0,,未定义,无,广东省
WB_浪漫私藏家_,P_0,WB_202404181437_295,浪漫私藏家_,7553996011,吧唧一口林怼怼-,个人认证-橙V,38756,31040.0,未定义,女,贵州省
WB_鸢舞舞,P_0,WB_202404181520_296,鸢舞舞,5596970907,吧唧一口林怼怼-,普通用户,5845,93396.0,未定义,女,贵州省
WB_软糖小慧暖呀,P_0,WB_202404181451_297,软糖小慧暖呀,5487887785,吧唧一口林怼怼-,个人认证-橙V,13176,17558.0,未定义,女,贵州省
WB_蓝莓薄荷,P_0,WB_202404181451_298,蓝莓薄荷,1497263820,吧唧一口林怼怼-,个人认证-橙V,5094,27661.0,未定义,女,贵州省
WB_戳小草的酒窝_,P_0,WB_202404181507_299,戳小草的酒窝_,3737914495,吧唧一口林怼怼-,普通用户,186,18118.0,未定义,女,贵州省
WB_我要骂人喽,P_0,WB_202404181448_301,我要骂人喽,7822532348,吧唧一口林怼怼-,普通用户,568,5095.0,未定义,女,贵州省
JRTT_小艾故事汇,P_3,JRTT_202404122124_302,小艾故事汇,1165899906952632,小艾故事汇, ,0,0.0,未定义,无,其他
WB_坠落星星门,P_0,WB_202404181546_303,坠落星星门,7280954209,吧唧一口林怼怼-,普通用户,12544,35789.0,未定义,女,贵州省
WB_贺寻_,P_0,WB_202404181440_305,贺寻_,6423236559,吧唧一口林怼怼-,个人认证-橙V,1434,15895.0,未定义,女,贵州省
WB_劳荣枝工作室official,P_0,WB_202404111024_306,劳荣枝工作室official,6599866125,ben10-阿贝多,普通用户,101,468.0,未定义,女,广东省
WYXW_三月柳,P_5,WYXW_202404151536_307,三月柳, , , ,16,17.0,未定义,无,河南省
JRTT_小艾故事汇,P_3,JRTT_202404122123_308,小艾故事汇,1165899906952632, ,普通用户,0,0.0,未定义,无,其他
WB_吧唧一口林怼怼-,P_0,WB_202404181420_310,吧唧一口林怼怼-,7424818044, ,个人认证-橙V,409,7743.0,未定义,女,贵州省
XHS_Meteor的嘻嘻小哈哈,P_1,XHS_202404122334_311,Meteor的嘻嘻小哈哈,1693474190, ,普通用户,30,0.0,未定义,无,广东省
JRTT_贵州小芳同学,P_3,JRTT_202404122129_312,贵州小芳同学,106581835783,小艾故事汇, ,0,,未定义,无,其他
WB_别惹原哥,P_0,WB_202404181449_313,别惹原哥,5653468063,吧唧一口林怼怼-,个人认证-橙V,27637,30700.0,未定义,女,贵州省
WB_一行猫草,P_0,WB_202404181508_314,一行猫草,7586949772,吧唧一口林怼怼-,普通用户,132,4296.0,未定义,女,贵州省
WB_是暖暖捏-,P_0,WB_202404181434_315,是暖暖捏-,7305698252,吧唧一口林怼怼-,个人认证-橙V,6068,9374.0,未定义,女,贵州省
JRTT_好学星辰G,P_3,JRTT_202404140924_316,好学星辰G,4391895909017076, , ,0,,未定义,无,河北省
JRTT_漫漫,P_3,JRTT_202404121103_317,漫漫,3864143267895428, ,普通用户,0,0.0,未定义,无,上海市
VX_法律人生路,P_6,VX_202404181708_318,法律人生路,flrsl63669, , ,0,,未定义,无,湖南省
WB_蛋挞边边oO,P_0,WB_202404181459_319,蛋挞边边oO,2142948982,吧唧一口林怼怼-,普通用户,989,6498.0,未定义,女,贵州省
WB_芝意爱啃梨,P_0,WB_202404181456_320,芝意爱啃梨,7484624545,吧唧一口林怼怼-,普通用户,129,5574.0,未定义,女,贵州省
XHS_~MZ~,P_1,XHS_202404142015_322,~MZ~, , ,普通用户,0,0.0,未定义,无,其他
WB_万津ven,P_0,WB_202404160018_323,万津ven,6223157935, ,普通用户,13392,547.0,未定义,男,广东省
XHS_夏安沫,P_1,XHS_202404182118_324,夏安沫,6793880639, ,普通用户,30,0.0,未定义,无,其他
JRTT_你的情我的感,P_3,JRTT_202404151056_325,你的情我的感,979003585079219, , ,0,,未定义,无,河南省
DY_????星?????,P_2,DY_202404161114_326,????星?????,G334334962464, ,普通用户,1029,14.0,未定义,无,安徽省
DY_知雨,P_2,DY_202404171358_327,知雨,MCYGZL, ,普通用户,826,106.0,未定义,无,其他
WB_阿木木暮帅,P_0,WB_202404161119_328,阿木木暮帅,5562585537,万津ven,普通用户,249,1494.0,未定义,女,广东省
WYXW_影探,P_5,WYXW_202404151817_329,影探, , ,1000101,0,0.0,未定义,无,黑龙江省
DY_卿卿,P_2,DY_202404132052_330,卿卿,junzikouwu, ,普通用户,799,253.0,未定义,无,河南省
WYXW_嘿哥哥科技,P_5,WYXW_202404152336_331,嘿哥哥科技, , ,1001101,1804,497.0,未定义,无,其他
VX_影探,P_6,VX_202404131207_332,影探,ttyingtan, , ,0,,未定义,无,黑龙江省
JRTT_晓生说大事,P_3,JRTT_202404141206_333,晓生说大事,117022076187780, , ,0,,未定义,无,河北省
DY_初始色的黑白,P_2,DY_202404101720_334,初始色的黑白,G123333369, ,普通用户,13,24.0,未定义,无,其他
JRTT_影探,P_3,JRTT_202404131429_335,影探,6387399482, ,个人加V认证,98958,2785.0,未定义,无,黑龙江省
XHS_舟舟在读书,P_1,XHS_202404111228_336,舟舟在读书,2600736606, ,普通用户,1300,0.0,未定义,无,其他
JRTT_蛋啊,P_3,JRTT_202404141629_337,蛋啊,1935615447269592, , ,0,,未定义,无,河南省
KS_新时代守护明姐,P_4,KS_202412140729_338,新时代守护明姐,1020573125, ,普通用户,0,495.0,商业,无,其他
WB_慵懒榴莲在追星威威,P_0,WB_202412061723_339,慵懒榴莲在追星威威,7844344406,永不凋零之樱花,普通用户,3158,4159.0,未定义,男,境外
JRTT_舟遥青衫,P_3,JRTT_202412151818_340,舟遥青衫,4968170673, ,普通用户,0,40.0,商业,无,安徽省
WB_不辣菜了,P_0,WB_202412152137_341,不辣菜了,5969436363, ,普通用户,86456,19102.0,未定义,男,湖北省
WB_不辣菜了,P_0,WB_202412152137_342,不辣菜了,5969436363, ,普通用户,86456,19102.0,未定义,男,湖北省
KS_肖晴夏.楚优辞（双可）,P_4,KS_202412072059_343,肖晴夏.楚优辞（双可）,2825448634, ,普通用户,0,2.0,商业,无,湖北省
DY_法律有时也无力,P_2,DY_202412141949_344,法律有时也无力,29963034639, ,普通用户,0,0.0,商业,无,江苏省
WB_陈陆今天也鸽鸽鸽_,P_0,WB_202412071112_345,陈陆今天也鸽鸽鸽_,7278677601,泠恬不爱甜-,个人认证-橙V,27881,23549.0,未定义,女,湖北省
WB_巡游月球-95,P_0,WB_202412072247_346,巡游月球-95,7851011670,泠恬不爱甜-,普通用户,2,1087.0,未定义,女,湖北省
WB_时影神官的神虾,P_0,WB_202412061215_347,时影神官的神虾,7281176097,泠恬不爱甜-,普通用户,329,6253.0,未定义,女,湖北省
WB_天蝎座的米奇Mickey,P_0,WB_202412071104_348,天蝎座的米奇Mickey,1316347291,泠恬不爱甜-,个人认证-橙V,758,7379.0,未定义,女,湖北省
WB_今天份的yue也没有缺席,P_0,WB_202412071137_349,今天份的yue也没有缺席,5312564009,泠恬不爱甜-,个人认证-橙V,578,16307.0,未定义,女,湖北省
WB_永不凋零之樱花,P_0,WB_202412060141_350,永不凋零之樱花,7831690432, ,普通用户,1652,4724.0,未定义,男,江西省
WB_苘笒,P_0,WB_202412141440_351,苘笒,1870675614, ,普通用户,21,345.0,未定义,女,河南省
DY_天轰穿,P_2,DY_202412060754_352,天轰穿,1756599350, ,普通用户,1935,85.0,商业,无,甘肃省
XHS_也许,P_1,XHS_202412101547_353,也许,5906270690, ,普通用户,0,0.0,商业,无,浙江省
DY_深圳金融服务-杨晟,P_2,DY_202412132158_354,深圳金融服务-杨晟,45185603688, ,普通用户,363,241.0,未定义,无,湖北省
DY_牵着大懒猫的红领巾花十三,P_2,DY_202412142244_355,牵着大懒猫的红领巾花十三,56375498951, ,普通用户,3,2.0,商业,无,江西省
KS_高高小说,P_4,KS_202412061759_356,高高小说,4507144442, ,普通用户,0,45.0,商业,无,其他
XHS_小红薯674AC307,P_1,XHS_202412121733_358,小红薯674AC307,11541139097, ,普通用户,0,0.0,商业,无,其他
WB_是蜜桃派,P_0,WB_202412152358_359,是蜜桃派,7331732653,不辣菜了,个人认证-橙V,886,46063.0,未定义,女,其他
XHS_苒苒学姐管综写作批改,P_1,XHS_202412121931_360,苒苒学姐管综写作批改,26301657540, ,普通用户,0,0.0,商业,无,河南省
XHS_小红薯674AC307,P_1,XHS_202412121733_361,小红薯674AC307,11541139097, ,普通用户,0,0.0,商业,无,其他
JRTT_海豚女王,P_3,JRTT_202412152155_362,海豚女王,4023845819000120, ,个人加V认证,73000,555.0,商业,无,台湾省
DY_涛声依旧,P_2,DY_202412082312_363,涛声依旧,50368646701, ,普通用户,1,14.0,商业,无,上海市
JRTT_资深媒体人journalist,P_3,JRTT_202412111902_364,资深媒体人journalist,59499723742, ,普通用户,0,0.0,商业,无,四川省
JRTT_济南时报,P_3,JRTT_202411050724_366,济南时报,2981493003794919, ,普通用户,65001,75.0,商业,无,陕西省
WB_钐纻襵,P_0,WB_202410311218_367,钐纻襵,3923664328,超酥脆的油条,普通用户,110,2707.0,未定义,男,山东省
WB_独独独独蛇,P_0,WB_202410311731_368,独独独独蛇,6935931239,超酥脆的油条,普通用户,39,384.0,未定义,女,山东省
WB_脆脆包包菜,P_0,WB_202410311217_369,脆脆包包菜,7800233121,超酥脆的油条,普通用户,401,7368.0,未定义,女,山东省
WB_白澜米饭_,P_0,WB_202410311400_370,白澜米饭_,6642914987,超酥脆的油条,普通用户,7,5747.0,未定义,男,山东省
WB_超酥脆的油条,P_0,WB_202410311157_371,超酥脆的油条,7473692775, ,个人认证-金V,102876,4763.0,未定义,女,山东省
WB_用户92476354597,P_0,WB_202410311218_372,用户92476354597,7457952442,超酥脆的油条,普通用户,2,1227.0,未定义,女,山东省
WB_阿珍爱上了嘀嘀小桃,P_0,WB_202410312238_373,阿珍爱上了嘀嘀小桃,5585350154,超酥脆的油条,个人认证-橙V,2750,19800.0,未定义,男,山东省
DY_日本DFM寂眠老师（lol首发冠军辅助）,P_2,DY_202410291154_374,日本DFM寂眠老师（lol首发冠军辅助）,88445756417, ,普通用户,902,3330.0,商业,无,浙江省
DY_日本DFM寂眠老师（lol首发冠军辅助）,P_2,DY_202410311555_375,日本DFM寂眠老师（lol首发冠军辅助）,88445756417, ,普通用户,898,3330.0,商业,无,浙江省
WB_钐纻襵,P_0,WB_202410311218_376,钐纻襵,3923664328,超酥脆的油条,普通用户,110,2707.0,未定义,男,山东省
