用户ID,作者ID,认证类型,粉丝数,微博数,信源级别,性别,精准地域
WB_边境计划firefly,5653188515,个人认证-橙V,901910,79160.0,未定义,男,江西省
WB_nevielol,7331130894,普通用户,8,3344.0,未定义,女,江西省
JRTT_请叫我大叔ABC,2396576059762525, ,0,,未定义,无,江西省
JRTT_舒碧湖砍柴人,51321267438, ,0,4975.0,未定义,无,江西省
KS_xyx,3275548351,普通用户,0,5.0,未定义,无,江西省
DY_? ??走向∩未来? ??,ZSH927068,普通用户,523,106.0,未定义,无,江西省
WB_山少网事,7247452378,个人认证-金V,468928,16540.0,未定义,男,江西省
DY_没事你就睡觉（过817）,74270619446,普通用户,24,11.0,未定义,无,其他
DY_上海叶银钩百货有限公司,1701284090wd,企业认证,11566,259.0,未定义,无,其他
JRTT_解放中华,24648154222, ,0,0.0,未定义,无,其他
JRTT_聪慧涨停板,111144711528, ,0,,未定义,无,其他
DY_视听江西,chinayinxiang,普通用户,210138,86.0,未定义,无,江西省
KS_＠纳凉蓝花楹,1966798026,普通用户,0,1.0,未定义,无,江西省
JRTT_小兮说事1966点赞,446863942887532, ,0,,未定义,无,江西省
DY_饭说,yyds1314tyb,普通用户,1993,34.0,未定义,无,江西省
WB_库洛米啾波,1776615662,普通用户,102,36654.0,未定义,女,江西省
WYXW_附允历史观,T1671804242500,1002101,2031,,未定义,无,江西省
JRTT_勇者星星7,514216311402055, ,0,347.0,未定义,无,江西省
DY_少年啊冲冲冲,71544736358,普通用户,395,187.0,未定义,无,江西省
JRTT_麦克得瑟I,803105975566756, ,0,,未定义,无,其他
WYXW_书中自有颜如玉,T1663079803899, ,0,,未定义,无,江西省
JRTT_木木观点LL,1577150689851763, ,0,,未定义,无,江西省
DY_小帅纪实,40726426870,普通用户,187,60.0,未定义,无,江西省
DY_主持人大辉,dahui0537,普通用户,135061,976.0,未定义,无,江西省
DY_大泰山视媒,38520591030,普通用户,424,78.0,未定义,无,江西省
WB_华俊竹de微博,2583001030,个人认证-金V,734671,38953.0,未定义,男,江西省
WB_又被闪瞎,2469680412,普通用户,127,27544.0,未定义,女,江西省
JRTT_雨过天晴云破处OOlH,100164326480, ,0,,未定义,无,江西省
JRTT_上善若水,107854587551,普通用户,0,0.0,未定义,无,其他
DY_棍上沾屎戳谁谁死,52194418138,普通用户,105,7.0,未定义,无,江西省
JRTT_松鼠热评,2153289796030912, ,0,,未定义,无,江西省
WB_当前网络环境较差,1701913564,普通用户,367,13474.0,未定义,男,江西省
WB_王慧玲,1746958511,个人认证-金V,904343,13609.0,未定义,女,江西省
JRTT_黄先生0760,2700843324553831, ,0,222.0,未定义,无,江西省
DY_烦恼全吴,622726217,普通用户,5343,478.0,未定义,无,江西省
JRTT_洞察观史,3598058773296798, ,0,99.0,未定义,无,江西省
WB_女童保护,3498155271,机构认证-团体,583927,54881.0,未定义,女,江西省
JRTT_空城亭记,835226289847085,普通用户,0,0.0,未定义,无,江苏省
JRTT_民法社海南新闻,102425148311, ,0,,未定义,无,江西省
KS_佛山新闻,1368505333,机构认证,0,12743.0,未定义,无,江西省
WB_姐妹撒泼指北,7577848030,普通用户,174070,3524.0,未定义,女,其他
DY_有朝一日枪在手杀遍天下狗,52328550741,普通用户,514,710.0,未定义,无,江西省
WYXW_妮子说美食,T1670904552343,1000101,19571,,未定义,无,江西省
JRTT_于姐聊生活367赞,4158801383003532,普通用户,0,0.0,未定义,无,江西省
DY_老夫的少女心,yesemeigui869,普通用户,813,291.0,未定义,无,其他
WB_鹿哩影,7820548378,个人认证-金V,238738,5505.0,未定义,女,江西省
JRTT_仙仙吖,1491408311828172, ,0,,未定义,无,江西省
DY_：/渡/：,1118256304,普通用户,1362,4910.0,未定义,无,江西省
DY_一晃老了,m1209397712,普通用户,9592,182.0,未定义,无,江西省
DY_三?爺,Threeyan9401226,普通用户,4022,80.0,未定义,无,江西省
JRTT_西禾爱点评,4256910046405032, ,0,,未定义,无,江西省
WB_夏三腰,6874818994,普通用户,226,20772.0,未定义,女,江西省
WB_汪靓芬,1351420721,个人认证-金V,606131,14984.0,未定义,女,北京市
DY_小强说,xqsztv4,其他认证,7663892,4210.0,未定义,无,江西省
JRTT_阿奇说娱乐,2487535968465929, ,0,,未定义,无,其他
DY_农村80后（爱李不李),1107252824,普通用户,1179,85.0,未定义,无,江西省
DY_老花常谈,30836865426,普通用户,429,93.0,未定义,无,江西省
WB_江山--戴老板,7533138820,个人认证-橙V,163840,17837.0,未定义,男,江西省
JRTT_杂聊愉神,3415557699535664,普通用户,0,0.0,未定义,无,江西省
WB_初夏时分_KILIG,7888842140,个人认证-橙V,17769,8486.0,未定义,女,广东省
DY_四个字,Znoone,普通用户,1380,112.0,未定义,无,江西省
DY_抖音精选,34686345062,普通用户,483,544.0,未定义,无,江西省
WB_潘明先生,3991770291,个人认证-金V,3827020,37997.0,未定义,男,江西省
WB_学历史的孔令堃,1460399564,个人认证-橙V,146319,20142.0,未定义,男,江西省
KS_User_1575536667032,1616264051,普通用户,0,403.0,未定义,无,甘肃省
DY_鑫罗记（建材）,Xlj13825476333,普通用户,1126,235.0,未定义,无,广东省
WB_弦断秋风234,5451102301,个人认证-橙V,27031,9160.0,未定义,女,江西省
WB_风与风筝共舞,7924264572,普通用户,2,1195.0,未定义,女,江西省
DY_?挑战,59155258585,普通用户,12051,1047.0,未定义,无,江西省
DY_育儿书单,1995278755,普通用户,1614,107.0,未定义,无,江西省
JRTT_云海随笔,2669254795335992, ,0,,未定义,无,江西省
JRTT_极速河流J,939426344866976, ,0,,未定义,无,江西省
DY_中国力量??,56172751236,普通用户,118,18.0,未定义,无,江西省
JRTT_小乃说,2519711343448461, ,0,,未定义,无,江西省
WB_喵星人Henry,7791867655,个人认证-金V,29648,6347.0,未定义,男,山东省
JRTT_云顶创作者,1203290333781914,普通用户,0,0.0,未定义,无,江西省
WB_孤山暖,7556329786,个人认证-橙V,6976,4179.0,未定义,男,江西省
KS_滚滚红尘5778,1564219473,普通用户,0,19.0,未定义,无,江西省
WB_人生在世能否再做水母怪,7292212460,普通用户,848,23112.0,未定义,女,江西省
JRTT_沈杨时间,4022448528305465, ,0,0.0,未定义,无,江西省
JRTT_情写余生,98887047400, ,0,0.0,未定义,无,安徽省
KS_娓娓道来,1431598707,普通用户,0,495.0,未定义,无,江西省
WB_王不拉不拉不拉,6896038040,普通用户,2209,6674.0,未定义,女,江西省
JRTT_微笑橙子3h,1801458585701673, ,0,,未定义,无,江西省
JRTT_小鱼写编,411679960087769, ,0,,未定义,无,江西省
JRTT_乡村的路,2509503450588755, ,0,0.0,未定义,无,江西省
DY_天天正义,yutao6666666,普通用户,19482,115.0,未定义,无,境外
WB_饭谁谁出逼,5689081529,个人认证-金V,116569,118658.0,未定义,女,江西省
JRTT_社会真像追踪者,3003473929442459, ,0,,未定义,无,江西省
JRTT_小易聊生活,2467758124574071,普通用户,0,0.0,未定义,无,其他
DY_主持人桑桑,929733413,其他认证,3565139,570.0,未定义,无,江西省
WB_沉默的爱,5269691132,普通用户,95,3159.0,未定义,女,江西省
JRTT_衣裳雪花。,3142861591426947,普通用户,0,0.0,未定义,无,江西省
WB_限时帅哥检测指南,6621633531,个人认证-橙V,188,5741.0,未定义,女,江西省
JRTT_番茄1377015224350560,1377015224350560, ,0,,未定义,无,江西省
JRTT_娱乐小鑫,2188461721000308,普通用户,0,0.0,未定义,无,江西省
JRTT_认真的梦想3f,1777276144860955, ,0,,未定义,无,江西省
JRTT_有屁一起闻,3142867953396819, ,0,,未定义,无,江西省
WYXW_音乐的事,T1498745652418,1000101,922,,未定义,无,江西省
WB_做一个灵魂独立而丰富的女人,7055687699,普通用户,14848,47025.0,未定义,女,江西省
DY_王哥,xuanmengtang,普通用户,750,530.0,未定义,无,其他
JRTT_妮可可吖,675562042173668, ,0,,未定义,无,江西省
WB_仪嘟嘟右卫门,7934686477,普通用户,1,417.0,未定义,女,江西省
JRTT_文艺伯内特别是现在的社会实践活动室外面的,2379806749235848, ,0,4.0,未定义,无,江西省
WB_小H观文化,1504143753,普通用户,1472,9012.0,未定义,男,江西省
KS_三疯,2943702716,普通用户,0,3828.0,未定义,无,江西省
DY_黑暗一角,H95707,普通用户,455,569.0,未定义,无,江西省
DY_悦悦妈（儿童安全）,30395980646,普通用户,2040,55.0,未定义,无,江西省
WYXW_凤凰网安徽,T1523516675888,1002101,8545,,未定义,无,安徽省
WB_Maja_马甲,6155451539,普通用户,41,3322.0,未定义,女,江西省
JRTT_爱聊瓜妹,2839371125628394, ,0,,未定义,无,江西省
JRTT_梦琪蓝宝,103751446616,普通用户,0,419.0,未定义,无,江西省
DY_英子,35610421937,普通用户,1420,1853.0,未定义,无,江西省
WB_angel1802,1884289831,普通用户,19026,20126.0,未定义,女,江西省
DY_追梦之人,sfe780606,普通用户,12432,100.0,未定义,无,江西省
JRTT_你的爆哥哥,3408925369833207,普通用户,0,0.0,未定义,无,江西省
JRTT_小妍爱说事儿~,1396834493307753, ,0,,未定义,无,江西省
WYXW_峰哥说说,T1720666658101,1000101,0,,未定义,无,江西省
DY_铃木╭(╯ε╰)╮,luruihuozkak,普通用户,48,4.0,未定义,无,江西省
JRTT_月光下的独白,3595842206830987, ,0,,未定义,无,江西省
JRTT_自由云朵dz,103039463650, ,0,5122.0,未定义,无,江西省
JRTT_天赐,534825244307676, ,0,,未定义,无,江西省
JRTT_每日实话,1878429623921613, ,0,,未定义,无,江西省
KS_我总任性,4111557698,普通用户,0,,未定义,无,江西省
WB_今天也好困唉,5188359102,普通用户,461,452.0,未定义,女,江西省
DY_?笑对人生?,D1883902881,普通用户,24726,8430.0,未定义,无,黑龙江省
WB_克羅迪厄斯VIII,7479391500,个人认证-橙V,209919,68190.0,未定义,男,江西省
JRTT_1234567890HTK,6988628260, ,0,117.0,未定义,无,江西省
DY_广西二五仔,1278473061,普通用户,152,1.0,未定义,无,江西省
JRTT_智慧蜻蜓Kx5,3337755523291400,普通用户,0,0.0,未定义,无,江西省
JRTT_热情的高山Fc,55048506122, ,0,21.0,未定义,无,河南省
KS_最初.（别偷我碎片）,2198732813,普通用户,0,1.0,未定义,无,湖南省
KS_汉瑜律师事务所,1957498410,机构认证,0,,未定义,无,广东省
JRTT_善良星辰wE,3201375820841165, ,0,,未定义,无,其他
JRTT_我家福儿是猫猫,3865471417066766, ,0,,未定义,无,其他
JRTT_星辰大海幸运相随,188721461212487, ,0,0.0,未定义,无,江西省
WB_吃口兔兔饼,7918817068,个人认证-橙V,3654,2113.0,未定义,女,江西省
WB_Akibaree,6017414085,普通用户,23,6411.0,未定义,女,江西省
JRTT_asno,72898660070, ,0,11.0,未定义,无,江西省
DY_竹竿子,zhuganzi6085,普通用户,1908,1345.0,未定义,无,江西省
KS_冰夜红婵,242903829,普通用户,0,54.0,未定义,无,江西省
DY_天道@酬勤-热门推荐,WMX20160805,普通用户,21,14.0,未定义,无,江西省
WB_视点视频,1116275530,个人认证-橙V,142936,11505.0,未定义,男,江西省
JRTT_小7说事,3560659224363083, ,0,,未定义,无,广东省
JRTT_青陌读心,57158424548, ,0,,未定义,无,江西省
WB_percenti,6771287189,普通用户,1,17.0,未定义,女,江西省
DY_lmiml,dyx1ymcfjv19,普通用户,22,45.0,未定义,无,江西省
JRTT_单反爱分享,1361634513652643, ,0,,未定义,无,江西省
WB_藏苗苗与赤果果,2165247761,个人认证-橙V,124488,46141.0,未定义,男,江西省
WB_祎个疯橘子,7736816768,个人认证-橙V,163000,24159.0,未定义,女,其他
JRTT_龙城十三少,5835095718, ,0,0.0,未定义,无,江西省
JRTT_乘风破浪的远山dSt,111437732951, ,0,0.0,未定义,无,江西省
DY_小李说郑州,80530879294,普通用户,25,5.0,未定义,无,河南省
DY_奋斗的老张,61358127548,普通用户,2318,29.0,未定义,无,江西省
WB_海盐罗兰莓冰海岸,2460691531,普通用户,443,10747.0,未定义,女,江西省
DY_小乎哥,2134942508,普通用户,4515,489.0,未定义,无,江西省
WB_南充政法,5522399953,机构认证-政府,85560,89998.0,地市,男,江西省
WB_六曲春星,7925269269,普通用户,309,1231.0,未定义,女,江西省
WB_Z-zy这周一,7847737567,普通用户,4,2.0,未定义,女,江西省
JRTT_盛世守护者,122742184872920, ,0,31.0,未定义,无,江西省
JRTT_陈英呵呵,51871343192, ,0,,未定义,无,江西省
WB_冬眠旳猫,6960117828,普通用户,315,6158.0,未定义,女,江西省
JRTT_优闲君,110787630710, ,0,2585.0,未定义,无,江西省
DY_Chunyu,chunyu92764,普通用户,2374,2503.0,未定义,无,江西省
WB_煎饼饼圆圆的,6011486218,普通用户,44,29296.0,未定义,男,江西省
JRTT_小飛静故事会,3301176830606251, ,0,0.0,未定义,无,江西省
WB__旺仔牛奶旺旺,7411140854,个人认证-橙V,10431,20263.0,未定义,男,其他
WB_陈彤春日迟迟,1197153650,个人认证-橙V,1793483,25193.0,未定义,女,江西省
WB_穿燕尾服唱摇滚的弱智孤独症少年,1729021874,普通用户,283870,14259.0,未定义,男,江西省
JRTT_皮皮虾,4018067673715299,普通用户,0,0.0,未定义,无,江西省
WB_积木三淋雨,6702192213,普通用户,11,1254.0,未定义,女,江西省
JRTT_听风听雨,550229879034100, ,0,0.0,未定义,无,江西省
JRTT_燕萍我的初恋,3547488850553753, ,0,0.0,未定义,无,江西省
DY_陈老师钢琴,chenlaoshiga63,普通用户,35,198.0,未定义,无,江西省
DY_旧时说,lishichazhanllll,普通用户,979050,1364.0,未定义,无,江西省
WYXW_天津广播,T1595317700366, ,0,,省级,无,河北省
WB_我是落生,5822334131,个人认证-金V,879983,45406.0,未定义,女,江西省
JRTT_时光零食铺9r5a,1667275305266335,普通用户,0,0.0,未定义,无,江西省
DY_佳乐零售用品店,1790712125,企业认证,6569,83.0,未定义,无,江西省
JRTT_Zhicheng58,9580917731, ,0,,未定义,无,江西省
WB_江晏之女,7826574894,普通用户,93,1048.0,未定义,男,江西省
DY_钢丝上的芭蕾?,390939065,普通用户,4801,1096.0,未定义,无,江西省
JRTT_断桥yy00,5862426751, ,0,,未定义,无,江西省
WB_墟里临风,6011885925,个人认证-橙V,166876,33019.0,未定义,女,江西省
JRTT_枫叶61628182,100107347732, ,0,1889.0,未定义,无,其他
JRTT_老王说异事,1565306536606976, ,0,,未定义,无,江西省
JRTT_网络八卦观察员,2118117671842420, ,0,,未定义,无,江西省
JRTT_维维聊情感,4081808422287280, ,0,,未定义,无,江西省
JRTT_没酒说书人,110022827026,普通用户,0,0.0,未定义,无,江西省
WB_百合花花子,2280542912,普通用户,896,101883.0,未定义,男,江西省
JRTT_好学糯米qk,92914596768, ,0,,未定义,无,江西省
DY_梅花小鹿?@点亮人生,209027394,普通用户,2025,1825.0,未定义,无,江西省
WYXW_格子的江湖, , ,0,,未定义,无,江西省
WB_汐炎sherryan,1307012953,个人认证-达人,1619,18049.0,未定义,女,江西省
JRTT_小熊聊世界,4317130697743540,普通用户,408,0.0,未定义,无,江西省
JRTT_庶民的胜利,95825676453, ,0,414.0,未定义,无,山东省
WYXW_古装影视解说阿凶,T1705023679610, ,0,,未定义,无,江西省
DY_掌心的痣,1046787938,普通用户,53,5.0,未定义,无,江西省
WB_博物馆说书喵,7782984182,普通用户,2195,20365.0,未定义,女,江西省
JRTT_勇敢的珊珊,499618433752336, ,0,,未定义,无,河南省
WB_原是赖千川--,5651910294,普通用户,5,4596.0,未定义,女,江西省
KS_小咚?,4044820098,普通用户,0,4.0,未定义,无,江西省
WB_超高校级小宁,2262100200,个人认证-橙V,27476,77461.0,未定义,女,江西省
JRTT_麦哥哥,182946804269692, ,0,,未定义,无,江西省
WB_大单间,1278592557,个人认证-橙V,108237,17748.0,未定义,男,其他
JRTT_预算,1152758862581191, ,0,,未定义,无,江西省
JRTT_小念闲谈,1080168714345818,普通用户,0,0.0,未定义,无,四川省
DY_91352363634,91352363634,普通用户,111,39.0,未定义,无,江西省
JRTT_小王侃体,108613724108,普通用户,0,0.0,未定义,无,江西省
DY_右右细毛和爸妈,youyouximao2017,普通用户,75,478.0,未定义,无,江西省
DY_hotnews_2024,hotnews_2024,普通用户,304,76.0,未定义,无,江西省
JRTT_九幽秘史,3166227537071239, ,0,,未定义,无,江西省
KS_鹅鹅说?（勿＠谢谢）,1168437095,普通用户,0,536.0,未定义,无,其他
JRTT_江湖中人,3349570719851948, ,0,,未定义,无,江西省
JRTT_涅槃禄,101307397600, ,0,4949.0,未定义,无,江西省
DY_马伟??,dyuq4fxguugr,普通用户,3180,815.0,未定义,无,江西省
JRTT_静静说故事,1383608176910808, ,0,,未定义,无,其他
DY_劉锦红,Pure_JH,普通用户,409,3.0,未定义,无,江西省
WB_我就是单纯的想改个名_YJ是初心,1729986165,普通用户,21,9771.0,未定义,女,江西省
JRTT_申城法谈,2045537690596359, ,0,,未定义,无,江西省
KS_予香肉思,1089167802,普通用户,0,9.0,未定义,无,江西省
JRTT_平利检察,6114287627,组织加V认证,79626,29755.0,地市,无,湖北省
DY_咸逛,w_669966996699,普通用户,3533,408.0,未定义,无,山西省
WB_小七和七仔,2818901862,个人认证-达人,455,4615.0,未定义,女,江西省
JRTT_上进的百灵鸟va,4283294681668099, ,0,1.0,未定义,无,江西省
DY_厚德载物A,1553966666a,普通用户,252,50.0,未定义,无,河北省
WB_用户6327650784,6327650784,普通用户,12,2085.0,未定义,男,江西省
JRTT_知情达理光束o,3759967603538859, ,0,10.0,未定义,无,江西省
WB_我要转人工啦,7494188806,普通用户,11180,8801.0,未定义,女,重庆市
